region	chr	midPos	Nsites
(3389,3389)(31190241,31190241)(31190241,31190242)	3_Celeg_TT	31190241	2	0.065024
(3390,3390)(31190242,31190242)(31190242,31190243)	3_Celeg_TT	31190242	2	0.065020
(3391,3391)(31190243,31190243)(31190243,31190244)	3_Celeg_TT	31190243	2	0.074625
(3392,3392)(31190244,31190244)(31190244,31190245)	3_Celeg_TT	31190244	2	0.074487
(3393,3393)(31190245,31190245)(31190245,31190246)	3_Celeg_TT	31190245	2	0.075324
(3394,3394)(31190246,31190246)(31190246,31190247)	3_Celeg_TT	31190246	2	0.075540
(3395,3395)(31190251,31190251)(31190251,31190252)	3_Celeg_TT	31190251	2	0.075326
(3396,3396)(31190252,31190252)(31190252,31190253)	3_Celeg_TT	31190252	2	0.075190
(3397,3397)(31190253,31190253)(31190253,31190254)	3_Celeg_TT	31190253	2	0.075343
(3398,3398)(31190254,31190254)(31190254,31190255)	3_Celeg_TT	31190254	2	0.075207
(3399,3399)(31190255,31190255)(31190255,31190256)	3_Celeg_TT	31190255	2	0.075190
(3400,3400)(31190256,31190256)(31190256,31190257)	3_Celeg_TT	31190256	2	0.075538
(3401,3401)(31190274,31190274)(31190274,31190275)	3_Celeg_TT	31190274	2	0.085030
(3402,3402)(31190275,31190275)(31190275,31190276)	3_Celeg_TT	31190275	2	0.084956
(3403,3403)(31190359,31190359)(31190359,31190360)	3_Celeg_TT	31190359	2	0.070110
(3404,3404)(31190360,31190360)(31190360,31190361)	3_Celeg_TT	31190360	2	0.072112
(3405,3405)(31190372,31190372)(31190372,31190373)	3_Celeg_TT	31190372	2	0.074916
(3406,3406)(31190373,31190373)(31190373,31190374)	3_Celeg_TT	31190373	2	0.068636
(3407,3407)(31190374,31190374)(31190374,31190375)	3_Celeg_TT	31190374	2	0.066862
(3408,3408)(31190375,31190375)(31190375,31190376)	3_Celeg_TT	31190375	2	0.064626
(3409,3409)(31190376,31190376)(31190376,31190377)	3_Celeg_TT	31190376	2	0.065966
(3410,3410)(31190377,31190377)(31190377,31190378)	3_Celeg_TT	31190377	2	0.064677
(3411,3411)(31190384,31190384)(31190384,31190385)	3_Celeg_TT	31190384	2	0.057918
(3412,3412)(31190385,31190385)(31190385,31190386)	3_Celeg_TT	31190385	2	0.056046
(3413,3413)(31190386,31190386)(31190386,31190387)	3_Celeg_TT	31190386	2	0.056829
(3414,3414)(31190387,31190387)(31190387,31190388)	3_Celeg_TT	31190387	2	0.056914
(3415,3415)(31190388,31190388)(31190388,31190389)	3_Celeg_TT	31190388	2	0.057336
(3416,3416)(31190389,31190389)(31190389,31190390)	3_Celeg_TT	31190389	2	0.056821
(3417,3417)(31190390,31190390)(31190390,31190391)	3_Celeg_TT	31190390	2	0.057141
(3418,3418)(31190391,31190391)(31190391,31190392)	3_Celeg_TT	31190391	2	0.057459
(3419,3419)(31190392,31190392)(31190392,31190393)	3_Celeg_TT	31190392	2	0.056097
(3420,3420)(31190393,31190393)(31190393,31190394)	3_Celeg_TT	31190393	2	0.056633
(3421,3421)(31190394,31190394)(31190394,31190395)	3_Celeg_TT	31190394	2	0.057454
(3422,3422)(31190395,31190395)(31190395,31190396)	3_Celeg_TT	31190395	2	0.057634
(3423,3423)(31190396,31190396)(31190396,31190397)	3_Celeg_TT	31190396	2	0.057115
(3424,3424)(31190406,31190406)(31190406,31190407)	3_Celeg_TT	31190406	2	0.053888
(3425,3425)(31190407,31190407)(31190407,31190408)	3_Celeg_TT	31190407	2	0.056591
(3426,3426)(31190408,31190408)(31190408,31190409)	3_Celeg_TT	31190408	2	0.051343
(3427,3427)(31190409,31190409)(31190409,31190410)	3_Celeg_TT	31190409	2	0.050053
(3428,3428)(31190410,31190410)(31190410,31190411)	3_Celeg_TT	31190410	2	0.043290
(3429,3429)(31190411,31190411)(31190411,31190412)	3_Celeg_TT	31190411	2	0.041569
(3430,3430)(31190412,31190412)(31190412,31190413)	3_Celeg_TT	31190412	2	0.040458
(3431,3431)(31190413,31190413)(31190413,31190414)	3_Celeg_TT	31190413	2	0.046641
(3432,3432)(31190414,31190414)(31190414,31190415)	3_Celeg_TT	31190414	2	0.041442
(3433,3433)(31190415,31190415)(31190415,31190416)	3_Celeg_TT	31190415	2	0.040745
(3434,3434)(31190416,31190416)(31190416,31190417)	3_Celeg_TT	31190416	2	0.040679
(3435,3435)(31190417,31190417)(31190417,31190418)	3_Celeg_TT	31190417	2	0.039669
(3436,3436)(31190418,31190418)(31190418,31190419)	3_Celeg_TT	31190418	2	0.040721
(3437,3437)(31190419,31190419)(31190419,31190420)	3_Celeg_TT	31190419	2	0.038712
(3438,3438)(31190420,31190420)(31190420,31190421)	3_Celeg_TT	31190420	2	0.054342
(3439,3439)(31190421,31190421)(31190421,31190422)	3_Celeg_TT	31190421	2	0.057041
(3440,3440)(31190422,31190422)(31190422,31190423)	3_Celeg_TT	31190422	2	0.042044
(3441,3441)(31190423,31190423)(31190423,31190424)	3_Celeg_TT	31190423	2	0.038161
(3442,3442)(31190424,31190424)(31190424,31190425)	3_Celeg_TT	31190424	2	0.033568
(3443,3443)(31190425,31190425)(31190425,31190426)	3_Celeg_TT	31190425	2	0.033780
(3444,3444)(31190426,31190426)(31190426,31190427)	3_Celeg_TT	31190426	2	0.034352
(3445,3445)(31190427,31190427)(31190427,31190428)	3_Celeg_TT	31190427	2	0.036462
(3446,3446)(31190428,31190428)(31190428,31190429)	3_Celeg_TT	31190428	2	0.034546
(3447,3447)(31190429,31190429)(31190429,31190430)	3_Celeg_TT	31190429	2	0.034966
(3448,3448)(31190430,31190430)(31190430,31190431)	3_Celeg_TT	31190430	2	0.040629
(3449,3449)(31190431,31190431)(31190431,31190432)	3_Celeg_TT	31190431	2	0.038739
(3450,3450)(31190432,31190432)(31190432,31190433)	3_Celeg_TT	31190432	2	0.038856
(3451,3451)(31190433,31190433)(31190433,31190434)	3_Celeg_TT	31190433	2	0.038736
(3452,3452)(31190434,31190434)(31190434,31190435)	3_Celeg_TT	31190434	2	0.040734
(3453,3453)(31190435,31190435)(31190435,31190436)	3_Celeg_TT	31190435	2	0.038580
(3454,3454)(31190436,31190436)(31190436,31190437)	3_Celeg_TT	31190436	2	0.040013
(3455,3455)(31190437,31190437)(31190437,31190438)	3_Celeg_TT	31190437	2	0.039083
(3456,3456)(31190438,31190438)(31190438,31190439)	3_Celeg_TT	31190438	2	0.038806
(3457,3457)(31190439,31190439)(31190439,31190440)	3_Celeg_TT	31190439	2	0.038892
(3458,3458)(31190440,31190440)(31190440,31190441)	3_Celeg_TT	31190440	2	0.037968
(3459,3459)(31190441,31190441)(31190441,31190442)	3_Celeg_TT	31190441	2	0.038573
(3460,3460)(31190442,31190442)(31190442,31190443)	3_Celeg_TT	31190442	2	0.038866
(3461,3461)(31190443,31190443)(31190443,31190444)	3_Celeg_TT	31190443	2	0.038379
(3462,3462)(31190444,31190444)(31190444,31190445)	3_Celeg_TT	31190444	2	0.038909
(3463,3463)(31190445,31190445)(31190445,31190446)	3_Celeg_TT	31190445	2	0.038016
(3464,3464)(31190446,31190446)(31190446,31190447)	3_Celeg_TT	31190446	2	0.040404
(3465,3465)(31190447,31190447)(31190447,31190448)	3_Celeg_TT	31190447	2	0.037685
(3466,3466)(31190448,31190448)(31190448,31190449)	3_Celeg_TT	31190448	2	0.037825
(3467,3467)(31190449,31190449)(31190449,31190450)	3_Celeg_TT	31190449	2	0.037931
(3468,3468)(31190450,31190450)(31190450,31190451)	3_Celeg_TT	31190450	2	0.038019
(3469,3469)(31190451,31190451)(31190451,31190452)	3_Celeg_TT	31190451	2	0.038108
(3470,3470)(31190452,31190452)(31190452,31190453)	3_Celeg_TT	31190452	2	0.038025
(3471,3471)(31190453,31190453)(31190453,31190454)	3_Celeg_TT	31190453	2	0.039504
(3472,3472)(31190454,31190454)(31190454,31190455)	3_Celeg_TT	31190454	2	0.040147
(3473,3473)(31190455,31190455)(31190455,31190456)	3_Celeg_TT	31190455	2	0.039912
(3474,3474)(31190456,31190456)(31190456,31190457)	3_Celeg_TT	31190456	2	0.041008
(3475,3475)(31190457,31190457)(31190457,31190458)	3_Celeg_TT	31190457	2	0.039947
(3476,3476)(31190458,31190458)(31190458,31190459)	3_Celeg_TT	31190458	2	0.045879
(3477,3477)(31190459,31190459)(31190459,31190460)	3_Celeg_TT	31190459	2	0.046927
(3478,3478)(31190460,31190460)(31190460,31190461)	3_Celeg_TT	31190460	2	0.046266
(3479,3479)(31190461,31190461)(31190461,31190462)	3_Celeg_TT	31190461	2	0.047796
(3480,3480)(31190462,31190462)(31190462,31190463)	3_Celeg_TT	31190462	2	0.044368
(3481,3481)(31190463,31190463)(31190463,31190464)	3_Celeg_TT	31190463	2	0.045554
(3482,3482)(31190464,31190464)(31190464,31190465)	3_Celeg_TT	31190464	2	0.044307
(3483,3483)(31190465,31190465)(31190465,31190466)	3_Celeg_TT	31190465	2	0.047060
(3484,3484)(31190466,31190466)(31190466,31190467)	3_Celeg_TT	31190466	2	0.044288
(3485,3485)(31190467,31190467)(31190467,31190468)	3_Celeg_TT	31190467	2	0.044065
(3486,3486)(31190468,31190468)(31190468,31190469)	3_Celeg_TT	31190468	2	0.043054
(3487,3487)(31190469,31190469)(31190469,31190470)	3_Celeg_TT	31190469	2	0.038279
(3488,3488)(31190470,31190470)(31190470,31190471)	3_Celeg_TT	31190470	2	0.046094
(3489,3489)(31190471,31190471)(31190471,31190472)	3_Celeg_TT	31190471	2	0.044151
(3490,3490)(31190472,31190472)(31190472,31190473)	3_Celeg_TT	31190472	2	0.038590
(3491,3491)(31190473,31190473)(31190473,31190474)	3_Celeg_TT	31190473	2	0.044014
(3492,3492)(31190474,31190474)(31190474,31190475)	3_Celeg_TT	31190474	2	0.038542
(3493,3493)(31190475,31190475)(31190475,31190476)	3_Celeg_TT	31190475	2	0.039439
(3494,3494)(31190476,31190476)(31190476,31190477)	3_Celeg_TT	31190476	2	0.039462
(3495,3495)(31190477,31190477)(31190477,31190478)	3_Celeg_TT	31190477	2	0.040774
(3496,3496)(31190478,31190478)(31190478,31190479)	3_Celeg_TT	31190478	2	0.039299
(3497,3497)(31190479,31190479)(31190479,31190480)	3_Celeg_TT	31190479	2	0.047059
(3498,3498)(31190480,31190480)(31190480,31190481)	3_Celeg_TT	31190480	2	0.046888
(3499,3499)(31190481,31190481)(31190481,31190482)	3_Celeg_TT	31190481	2	0.044937
(3500,3500)(31190482,31190482)(31190482,31190483)	3_Celeg_TT	31190482	2	0.045995
(3501,3501)(31190483,31190483)(31190483,31190484)	3_Celeg_TT	31190483	2	0.047027
(3502,3502)(31190484,31190484)(31190484,31190485)	3_Celeg_TT	31190484	2	0.040610
(3503,3503)(31190485,31190485)(31190485,31190486)	3_Celeg_TT	31190485	2	0.045464
(3504,3504)(31190486,31190486)(31190486,31190487)	3_Celeg_TT	31190486	2	0.051544
(3505,3505)(31190487,31190487)(31190487,31190488)	3_Celeg_TT	31190487	2	0.053149
(3506,3506)(31190488,31190488)(31190488,31190489)	3_Celeg_TT	31190488	2	0.049826
(3507,3507)(31190489,31190489)(31190489,31190490)	3_Celeg_TT	31190489	2	0.042310
(3508,3508)(31190490,31190490)(31190490,31190491)	3_Celeg_TT	31190490	2	0.041405
(3509,3509)(31190491,31190491)(31190491,31190492)	3_Celeg_TT	31190491	2	0.050079
(3510,3510)(31190492,31190492)(31190492,31190493)	3_Celeg_TT	31190492	2	0.045203
(3511,3511)(31190493,31190493)(31190493,31190494)	3_Celeg_TT	31190493	2	0.044151
(3512,3512)(31190494,31190494)(31190494,31190495)	3_Celeg_TT	31190494	2	0.041982
(3513,3513)(31190495,31190495)(31190495,31190496)	3_Celeg_TT	31190495	2	0.004618
(3514,3514)(31190496,31190496)(31190496,31190497)	3_Celeg_TT	31190496	2	0.039780
(3515,3515)(31190497,31190497)(31190497,31190498)	3_Celeg_TT	31190497	2	0.044453
(3516,3516)(31190498,31190498)(31190498,31190499)	3_Celeg_TT	31190498	2	0.039879
(3517,3517)(31190499,31190499)(31190499,31190500)	3_Celeg_TT	31190499	2	0.044630
(3518,3518)(31190500,31190500)(31190500,31190501)	3_Celeg_TT	31190500	2	0.042167
(3519,3519)(31190501,31190501)(31190501,31190502)	3_Celeg_TT	31190501	2	0.042163
(3520,3520)(31190502,31190502)(31190502,31190503)	3_Celeg_TT	31190502	2	0.041488
(3521,3521)(31190503,31190503)(31190503,31190504)	3_Celeg_TT	31190503	2	0.041114
(3522,3522)(31190504,31190504)(31190504,31190505)	3_Celeg_TT	31190504	2	0.038849
(3523,3523)(31190505,31190505)(31190505,31190506)	3_Celeg_TT	31190505	2	0.040867
(3524,3524)(31190506,31190506)(31190506,31190507)	3_Celeg_TT	31190506	2	0.038280
(3525,3525)(31190507,31190507)(31190507,31190508)	3_Celeg_TT	31190507	2	0.038506
(3526,3526)(31190508,31190508)(31190508,31190509)	3_Celeg_TT	31190508	2	0.038840
(3527,3527)(31190509,31190509)(31190509,31190510)	3_Celeg_TT	31190509	2	0.041069
(3528,3528)(31190510,31190510)(31190510,31190511)	3_Celeg_TT	31190510	2	0.009320
(3529,3529)(31190511,31190511)(31190511,31190512)	3_Celeg_TT	31190511	2	0.034769
(3530,3530)(31190512,31190512)(31190512,31190513)	3_Celeg_TT	31190512	2	0.038230
(3531,3531)(31190513,31190513)(31190513,31190514)	3_Celeg_TT	31190513	2	0.007434
(3532,3532)(31190514,31190514)(31190514,31190515)	3_Celeg_TT	31190514	2	0.036925
(3533,3533)(31190515,31190515)(31190515,31190516)	3_Celeg_TT	31190515	2	0.036782
(3534,3534)(31190516,31190516)(31190516,31190517)	3_Celeg_TT	31190516	2	0.036981
(3535,3535)(31190517,31190517)(31190517,31190518)	3_Celeg_TT	31190517	2	0.036868
(3536,3536)(31190518,31190518)(31190518,31190519)	3_Celeg_TT	31190518	2	0.037040
(3537,3537)(31190519,31190519)(31190519,31190520)	3_Celeg_TT	31190519	2	0.036784
(3538,3538)(31190520,31190520)(31190520,31190521)	3_Celeg_TT	31190520	2	0.034606
(3539,3539)(31190521,31190521)(31190521,31190522)	3_Celeg_TT	31190521	2	0.035080
(3540,3540)(31190522,31190522)(31190522,31190523)	3_Celeg_TT	31190522	2	0.034326
(3541,3541)(31190523,31190523)(31190523,31190524)	3_Celeg_TT	31190523	2	0.034938
(3542,3542)(31190524,31190524)(31190524,31190525)	3_Celeg_TT	31190524	2	0.034813
(3543,3543)(31190525,31190525)(31190525,31190526)	3_Celeg_TT	31190525	2	0.036281
(3544,3544)(31190526,31190526)(31190526,31190527)	3_Celeg_TT	31190526	2	0.041412
(3545,3545)(31190527,31190527)(31190527,31190528)	3_Celeg_TT	31190527	2	0.033992
(3546,3546)(31190528,31190528)(31190528,31190529)	3_Celeg_TT	31190528	2	0.034562
(3547,3547)(31190529,31190529)(31190529,31190530)	3_Celeg_TT	31190529	2	0.034201
(3548,3548)(31190530,31190530)(31190530,31190531)	3_Celeg_TT	31190530	2	0.034411
(3549,3549)(31190531,31190531)(31190531,31190532)	3_Celeg_TT	31190531	2	0.038196
(3550,3550)(31190532,31190532)(31190532,31190533)	3_Celeg_TT	31190532	2	0.053015
(3551,3551)(31190533,31190533)(31190533,31190534)	3_Celeg_TT	31190533	2	0.053183
(3552,3552)(31190534,31190534)(31190534,31190535)	3_Celeg_TT	31190534	2	0.053275
(3553,3553)(31190535,31190535)(31190535,31190536)	3_Celeg_TT	31190535	2	0.053244
(3554,3554)(31190536,31190536)(31190536,31190537)	3_Celeg_TT	31190536	2	0.036809
(3555,3555)(31190537,31190537)(31190537,31190538)	3_Celeg_TT	31190537	2	0.035860
(3556,3556)(31190538,31190538)(31190538,31190539)	3_Celeg_TT	31190538	2	0.036588
(3557,3557)(31190539,31190539)(31190539,31190540)	3_Celeg_TT	31190539	2	0.036532
(3558,3558)(31190540,31190540)(31190540,31190541)	3_Celeg_TT	31190540	2	0.041644
(3559,3559)(31190541,31190541)(31190541,31190542)	3_Celeg_TT	31190541	2	0.038955
(3560,3560)(31190542,31190542)(31190542,31190543)	3_Celeg_TT	31190542	2	0.040081
(3561,3561)(31190543,31190543)(31190543,31190544)	3_Celeg_TT	31190543	2	0.007078
(3562,3562)(31190544,31190544)(31190544,31190545)	3_Celeg_TT	31190544	2	0.048094
(3563,3563)(31190545,31190545)(31190545,31190546)	3_Celeg_TT	31190545	2	0.048833
(3564,3564)(31190546,31190546)(31190546,31190547)	3_Celeg_TT	31190546	2	0.053891
(3565,3565)(31190547,31190547)(31190547,31190548)	3_Celeg_TT	31190547	2	0.047449
(3566,3566)(31190548,31190548)(31190548,31190549)	3_Celeg_TT	31190548	2	0.046969
(3567,3567)(31190549,31190549)(31190549,31190550)	3_Celeg_TT	31190549	2	0.047619
(3568,3568)(31190550,31190550)(31190550,31190551)	3_Celeg_TT	31190550	2	0.048181
(3569,3569)(31190551,31190551)(31190551,31190552)	3_Celeg_TT	31190551	2	0.044798
(3570,3570)(31190552,31190552)(31190552,31190553)	3_Celeg_TT	31190552	2	0.044979
(3571,3571)(31190553,31190553)(31190553,31190554)	3_Celeg_TT	31190553	2	0.044628
(3572,3572)(31190554,31190554)(31190554,31190555)	3_Celeg_TT	31190554	2	0.045523
(3573,3573)(31190555,31190555)(31190555,31190556)	3_Celeg_TT	31190555	2	0.043972
(3574,3574)(31190556,31190556)(31190556,31190557)	3_Celeg_TT	31190556	2	0.043964
(3575,3575)(31190557,31190557)(31190557,31190558)	3_Celeg_TT	31190557	2	0.045956
(3576,3576)(31190558,31190558)(31190558,31190559)	3_Celeg_TT	31190558	2	0.046714
(3577,3577)(31190559,31190559)(31190559,31190560)	3_Celeg_TT	31190559	2	0.043712
(3578,3578)(31190560,31190560)(31190560,31190561)	3_Celeg_TT	31190560	2	0.042519
(3579,3579)(31190561,31190561)(31190561,31190562)	3_Celeg_TT	31190561	2	0.042750
(3580,3580)(31190562,31190562)(31190562,31190563)	3_Celeg_TT	31190562	2	0.043619
(3581,3581)(31190563,31190563)(31190563,31190564)	3_Celeg_TT	31190563	2	0.044415
(3582,3582)(31190564,31190564)(31190564,31190565)	3_Celeg_TT	31190564	2	0.042721
(3583,3583)(31190565,31190565)(31190565,31190566)	3_Celeg_TT	31190565	2	0.045838
(3584,3584)(31190566,31190566)(31190566,31190567)	3_Celeg_TT	31190566	2	0.045944
(3585,3585)(31190567,31190567)(31190567,31190568)	3_Celeg_TT	31190567	2	0.044957
(3586,3586)(31190568,31190568)(31190568,31190569)	3_Celeg_TT	31190568	2	0.043589
(3587,3587)(31190569,31190569)(31190569,31190570)	3_Celeg_TT	31190569	2	0.043182
(3588,3588)(31190570,31190570)(31190570,31190571)	3_Celeg_TT	31190570	2	0.043616
(3589,3589)(31190571,31190571)(31190571,31190572)	3_Celeg_TT	31190571	2	0.042914
(3590,3590)(31190572,31190572)(31190572,31190573)	3_Celeg_TT	31190572	2	0.042933
(3591,3591)(31190573,31190573)(31190573,31190574)	3_Celeg_TT	31190573	2	0.043491
(3592,3592)(31190574,31190574)(31190574,31190575)	3_Celeg_TT	31190574	2	0.043446
(3593,3593)(31190575,31190575)(31190575,31190576)	3_Celeg_TT	31190575	2	0.043343
(3594,3594)(31190576,31190576)(31190576,31190577)	3_Celeg_TT	31190576	2	0.043996
(3595,3595)(31190577,31190577)(31190577,31190578)	3_Celeg_TT	31190577	2	0.043203
(3596,3596)(31190578,31190578)(31190578,31190579)	3_Celeg_TT	31190578	2	0.042942
(3597,3597)(31190579,31190579)(31190579,31190580)	3_Celeg_TT	31190579	2	0.043116
(3598,3598)(31190580,31190580)(31190580,31190581)	3_Celeg_TT	31190580	2	0.048862
(3599,3599)(31190581,31190581)(31190581,31190582)	3_Celeg_TT	31190581	2	0.036727
(3600,3600)(31190582,31190582)(31190582,31190583)	3_Celeg_TT	31190582	2	0.036341
(3601,3601)(31190583,31190583)(31190583,31190584)	3_Celeg_TT	31190583	2	0.035647
(3602,3602)(31190584,31190584)(31190584,31190585)	3_Celeg_TT	31190584	2	0.035889
(3603,3603)(31190585,31190585)(31190585,31190586)	3_Celeg_TT	31190585	2	0.042897
(3604,3604)(31190586,31190586)(31190586,31190587)	3_Celeg_TT	31190586	2	0.042925
(3605,3605)(31190587,31190587)(31190587,31190588)	3_Celeg_TT	31190587	2	0.040958
(3606,3606)(31190588,31190588)(31190588,31190589)	3_Celeg_TT	31190588	2	0.040965
(3607,3607)(31190589,31190589)(31190589,31190590)	3_Celeg_TT	31190589	2	0.042347
(3608,3608)(31190590,31190590)(31190590,31190591)	3_Celeg_TT	31190590	2	0.042292
(3609,3609)(31190591,31190591)(31190591,31190592)	3_Celeg_TT	31190591	2	0.042237
(3610,3610)(31190592,31190592)(31190592,31190593)	3_Celeg_TT	31190592	2	0.047316
(3611,3611)(31190593,31190593)(31190593,31190594)	3_Celeg_TT	31190593	2	0.041135
(3612,3612)(31190594,31190594)(31190594,31190595)	3_Celeg_TT	31190594	2	0.042200
(3613,3613)(31190595,31190595)(31190595,31190596)	3_Celeg_TT	31190595	2	0.041057
(3614,3614)(31190596,31190596)(31190596,31190597)	3_Celeg_TT	31190596	2	0.040893
(3615,3615)(31190597,31190597)(31190597,31190598)	3_Celeg_TT	31190597	2	0.041876
(3616,3616)(31190598,31190598)(31190598,31190599)	3_Celeg_TT	31190598	2	0.041439
(3617,3617)(31190599,31190599)(31190599,31190600)	3_Celeg_TT	31190599	2	0.041865
(3618,3618)(31190600,31190600)(31190600,31190601)	3_Celeg_TT	31190600	2	0.042039
(3619,3619)(31190601,31190601)(31190601,31190602)	3_Celeg_TT	31190601	2	0.043181
(3620,3620)(31190602,31190602)(31190602,31190603)	3_Celeg_TT	31190602	2	0.042391
(3621,3621)(31190603,31190603)(31190603,31190604)	3_Celeg_TT	31190603	2	0.042511
(3622,3622)(31190604,31190604)(31190604,31190605)	3_Celeg_TT	31190604	2	0.041906
(3623,3623)(31190605,31190605)(31190605,31190606)	3_Celeg_TT	31190605	2	0.041422
(3624,3624)(31190606,31190606)(31190606,31190607)	3_Celeg_TT	31190606	2	0.040969
(3625,3625)(31190607,31190607)(31190607,31190608)	3_Celeg_TT	31190607	2	0.039602
(3626,3626)(31190608,31190608)(31190608,31190609)	3_Celeg_TT	31190608	2	0.039861
(3627,3627)(31190609,31190609)(31190609,31190610)	3_Celeg_TT	31190609	2	0.039688
(3628,3628)(31190610,31190610)(31190610,31190611)	3_Celeg_TT	31190610	2	0.040013
(3629,3629)(31190611,31190611)(31190611,31190612)	3_Celeg_TT	31190611	2	0.039809
(3630,3630)(31190612,31190612)(31190612,31190613)	3_Celeg_TT	31190612	2	0.039688
(3631,3631)(31190613,31190613)(31190613,31190614)	3_Celeg_TT	31190613	2	0.041066
(3632,3632)(31190614,31190614)(31190614,31190615)	3_Celeg_TT	31190614	2	0.041290
(3633,3633)(31190615,31190615)(31190615,31190616)	3_Celeg_TT	31190615	2	0.040947
(3634,3634)(31190616,31190616)(31190616,31190617)	3_Celeg_TT	31190616	2	0.036574
(3635,3635)(31190617,31190617)(31190617,31190618)	3_Celeg_TT	31190617	2	0.036171
(3636,3636)(31190618,31190618)(31190618,31190619)	3_Celeg_TT	31190618	2	0.036033
(3637,3637)(31190619,31190619)(31190619,31190620)	3_Celeg_TT	31190619	2	0.036867
(3638,3638)(31190620,31190620)(31190620,31190621)	3_Celeg_TT	31190620	2	0.036864
(3639,3639)(31190621,31190621)(31190621,31190622)	3_Celeg_TT	31190621	2	0.037345
(3640,3640)(31190622,31190622)(31190622,31190623)	3_Celeg_TT	31190622	2	0.037297
(3641,3641)(31190623,31190623)(31190623,31190624)	3_Celeg_TT	31190623	2	0.037064
(3642,3642)(31190624,31190624)(31190624,31190625)	3_Celeg_TT	31190624	2	0.074883
(3643,3643)(31190625,31190625)(31190625,31190626)	3_Celeg_TT	31190625	2	0.037706
(3644,3644)(31190626,31190626)(31190626,31190627)	3_Celeg_TT	31190626	2	0.043100
(3645,3645)(31190627,31190627)(31190627,31190628)	3_Celeg_TT	31190627	2	0.037444
(3646,3646)(31190628,31190628)(31190628,31190629)	3_Celeg_TT	31190628	2	0.038124
(3647,3647)(31190629,31190629)(31190629,31190630)	3_Celeg_TT	31190629	2	0.038285
(3648,3648)(31190630,31190630)(31190630,31190631)	3_Celeg_TT	31190630	2	0.038414
(3649,3649)(31190631,31190631)(31190631,31190632)	3_Celeg_TT	31190631	2	0.043634
(3650,3650)(31190632,31190632)(31190632,31190633)	3_Celeg_TT	31190632	2	0.043544
(3651,3651)(31190633,31190633)(31190633,31190634)	3_Celeg_TT	31190633	2	0.044956
(3652,3652)(31190634,31190634)(31190634,31190635)	3_Celeg_TT	31190634	2	0.039256
(3653,3653)(31190635,31190635)(31190635,31190636)	3_Celeg_TT	31190635	2	0.050315
(3654,3654)(31190636,31190636)(31190636,31190637)	3_Celeg_TT	31190636	2	0.051045
(3655,3655)(31190637,31190637)(31190637,31190638)	3_Celeg_TT	31190637	2	0.051045
(3656,3656)(31190638,31190638)(31190638,31190639)	3_Celeg_TT	31190638	2	0.051051
(3657,3657)(31190639,31190639)(31190639,31190640)	3_Celeg_TT	31190639	2	0.050900
(3658,3658)(31190640,31190640)(31190640,31190641)	3_Celeg_TT	31190640	2	0.052971
(3659,3659)(31190641,31190641)(31190641,31190642)	3_Celeg_TT	31190641	2	0.049522
(3660,3660)(31190642,31190642)(31190642,31190643)	3_Celeg_TT	31190642	2	0.049656
(3661,3661)(31190643,31190643)(31190643,31190644)	3_Celeg_TT	31190643	2	0.050206
(3662,3662)(31190644,31190644)(31190644,31190645)	3_Celeg_TT	31190644	2	0.052558
(3663,3663)(31190645,31190645)(31190645,31190646)	3_Celeg_TT	31190645	2	0.050526
(3664,3664)(31190646,31190646)(31190646,31190647)	3_Celeg_TT	31190646	2	0.060434
(3665,3665)(31190647,31190647)(31190647,31190648)	3_Celeg_TT	31190647	2	0.050538
(3666,3666)(31190648,31190648)(31190648,31190649)	3_Celeg_TT	31190648	2	0.050660
(3667,3667)(31190649,31190649)(31190649,31190650)	3_Celeg_TT	31190649	2	0.057794
(3668,3668)(31190650,31190650)(31190650,31190651)	3_Celeg_TT	31190650	2	0.050278
(3669,3669)(31190651,31190651)(31190651,31190652)	3_Celeg_TT	31190651	2	0.050161
(3670,3670)(31190652,31190652)(31190652,31190653)	3_Celeg_TT	31190652	2	0.059802
(3671,3671)(31190653,31190653)(31190653,31190654)	3_Celeg_TT	31190653	2	0.050478
(3672,3672)(31190654,31190654)(31190654,31190655)	3_Celeg_TT	31190654	2	0.050970
(3673,3673)(31190655,31190655)(31190655,31190656)	3_Celeg_TT	31190655	2	0.050696
(3674,3674)(31190656,31190656)(31190656,31190657)	3_Celeg_TT	31190656	2	0.050720
(3675,3675)(31190657,31190657)(31190657,31190658)	3_Celeg_TT	31190657	2	0.047917
(3676,3676)(31190658,31190658)(31190658,31190659)	3_Celeg_TT	31190658	2	0.047665
(3677,3677)(31190659,31190659)(31190659,31190660)	3_Celeg_TT	31190659	2	0.049081
(3678,3678)(31190660,31190660)(31190660,31190661)	3_Celeg_TT	31190660	2	0.050210
(3679,3679)(31190661,31190661)(31190661,31190662)	3_Celeg_TT	31190661	2	0.047013
(3680,3680)(31190662,31190662)(31190662,31190663)	3_Celeg_TT	31190662	2	0.047223
(3681,3681)(31190663,31190663)(31190663,31190664)	3_Celeg_TT	31190663	2	0.047177
(3682,3682)(31190664,31190664)(31190664,31190665)	3_Celeg_TT	31190664	2	0.045274
(3683,3683)(31190665,31190665)(31190665,31190666)	3_Celeg_TT	31190665	2	0.045226
(3684,3684)(31190666,31190666)(31190666,31190667)	3_Celeg_TT	31190666	2	0.039691
(3685,3685)(31190667,31190667)(31190667,31190668)	3_Celeg_TT	31190667	2	0.039633
