region	chr	midPos	Nsites
(3270,3270)(31190173,31190173)(31190173,31190174)	3_Celeg_TT	31190173	2	0.088981
(3271,3271)(31190174,31190174)(31190174,31190175)	3_Celeg_TT	31190174	2	0.088004
(3272,3272)(31190175,31190175)(31190175,31190176)	3_Celeg_TT	31190175	2	0.090149
(3273,3273)(31190176,31190176)(31190176,31190177)	3_Celeg_TT	31190176	2	0.086071
(3274,3274)(31190177,31190177)(31190177,31190178)	3_Celeg_TT	31190177	2	0.092567
(3275,3275)(31190178,31190178)(31190178,31190179)	3_Celeg_TT	31190178	2	0.078407
(3276,3276)(31190179,31190179)(31190179,31190180)	3_Celeg_TT	31190179	2	0.084274
(3277,3277)(31190180,31190180)(31190180,31190181)	3_Celeg_TT	31190180	2	0.084274
(3278,3278)(31190181,31190181)(31190181,31190182)	3_Celeg_TT	31190181	2	0.086056
(3279,3279)(31190182,31190182)(31190182,31190183)	3_Celeg_TT	31190182	2	0.091225
(3280,3280)(31190183,31190183)(31190183,31190184)	3_Celeg_TT	31190183	2	0.044931
(3281,3281)(31190184,31190184)(31190184,31190185)	3_Celeg_TT	31190184	2	0.091225
(3282,3282)(31190185,31190185)(31190185,31190186)	3_Celeg_TT	31190185	2	0.079666
(3283,3283)(31190186,31190186)(31190186,31190187)	3_Celeg_TT	31190186	2	0.082588
(3284,3284)(31190187,31190187)(31190187,31190188)	3_Celeg_TT	31190187	2	0.082588
(3285,3285)(31190188,31190188)(31190188,31190189)	3_Celeg_TT	31190188	2	0.079652
(3286,3286)(31190189,31190189)(31190189,31190190)	3_Celeg_TT	31190189	2	0.085766
(3287,3287)(31190190,31190190)(31190190,31190191)	3_Celeg_TT	31190190	2	0.085756
(3288,3288)(31190191,31190191)(31190191,31190192)	3_Celeg_TT	31190191	2	0.082576
(3289,3289)(31190192,31190192)(31190192,31190193)	3_Celeg_TT	31190192	2	0.091204
(3290,3290)(31190193,31190193)(31190193,31190194)	3_Celeg_TT	31190193	2	0.085753
(3291,3291)(31190194,31190194)(31190194,31190195)	3_Celeg_TT	31190194	2	0.082575
(3292,3292)(31190195,31190195)(31190195,31190196)	3_Celeg_TT	31190195	2	0.082575
(3293,3293)(31190196,31190196)(31190196,31190197)	3_Celeg_TT	31190196	2	0.082575
(3294,3294)(31190197,31190197)(31190197,31190198)	3_Celeg_TT	31190197	2	0.082575
(3295,3295)(31190198,31190198)(31190198,31190199)	3_Celeg_TT	31190198	2	0.085753
(3296,3296)(31190199,31190199)(31190199,31190200)	3_Celeg_TT	31190199	2	0.085752
(3297,3297)(31190200,31190200)(31190200,31190201)	3_Celeg_TT	31190200	2	0.083859
(3298,3298)(31190201,31190201)(31190201,31190202)	3_Celeg_TT	31190201	2	0.083860
(3299,3299)(31190202,31190202)(31190202,31190203)	3_Celeg_TT	31190202	2	0.085753
(3300,3300)(31190203,31190203)(31190203,31190204)	3_Celeg_TT	31190203	2	0.087543
(3301,3301)(31190204,31190204)(31190204,31190205)	3_Celeg_TT	31190204	2	0.089532
(3302,3302)(31190205,31190205)(31190205,31190206)	3_Celeg_TT	31190205	2	0.150248
(3303,3303)(31190206,31190206)(31190206,31190207)	3_Celeg_TT	31190206	2	0.082931
(3304,3304)(31190207,31190207)(31190207,31190208)	3_Celeg_TT	31190207	2	0.086587
(3305,3305)(31190208,31190208)(31190208,31190209)	3_Celeg_TT	31190208	2	0.086587
(3306,3306)(31190209,31190209)(31190209,31190210)	3_Celeg_TT	31190209	2	0.086587
(3307,3307)(31190210,31190210)(31190210,31190211)	3_Celeg_TT	31190210	2	0.082931
(3308,3308)(31190211,31190211)(31190211,31190212)	3_Celeg_TT	31190211	2	0.081792
(3309,3309)(31190212,31190212)(31190212,31190213)	3_Celeg_TT	31190212	2	0.083431
(3310,3310)(31190213,31190213)(31190213,31190214)	3_Celeg_TT	31190213	2	0.081791
(3311,3311)(31190214,31190214)(31190214,31190215)	3_Celeg_TT	31190214	2	0.083430
(3312,3312)(31190215,31190215)(31190215,31190216)	3_Celeg_TT	31190215	2	0.084243
(3313,3313)(31190216,31190216)(31190216,31190217)	3_Celeg_TT	31190216	2	0.081175
(3314,3314)(31190217,31190217)(31190217,31190218)	3_Celeg_TT	31190217	2	0.081175
(3315,3315)(31190218,31190218)(31190218,31190219)	3_Celeg_TT	31190218	2	0.085752
(3316,3316)(31190219,31190219)(31190219,31190220)	3_Celeg_TT	31190219	2	0.084243
(3317,3317)(31190220,31190220)(31190220,31190221)	3_Celeg_TT	31190220	2	0.081175
(3318,3318)(31190221,31190221)(31190221,31190222)	3_Celeg_TT	31190221	2	0.084243
(3319,3319)(31190222,31190222)(31190222,31190223)	3_Celeg_TT	31190222	2	0.082574
(3320,3320)(31190223,31190223)(31190223,31190224)	3_Celeg_TT	31190223	2	0.084243
(3321,3321)(31190224,31190224)(31190224,31190225)	3_Celeg_TT	31190224	2	0.081175
(3322,3322)(31190225,31190225)(31190225,31190226)	3_Celeg_TT	31190225	2	0.081174
(3323,3323)(31190226,31190226)(31190226,31190227)	3_Celeg_TT	31190226	2	0.081175
(3324,3324)(31190227,31190227)(31190227,31190228)	3_Celeg_TT	31190227	2	0.085752
(3325,3325)(31190228,31190228)(31190228,31190229)	3_Celeg_TT	31190228	2	0.085751
(3326,3326)(31190229,31190229)(31190229,31190230)	3_Celeg_TT	31190229	2	0.085752
(3327,3327)(31190230,31190230)(31190230,31190231)	3_Celeg_TT	31190230	2	0.078929
(3328,3328)(31190231,31190231)(31190231,31190232)	3_Celeg_TT	31190231	2	0.090586
(3329,3329)(31190238,31190238)(31190238,31190239)	3_Celeg_TT	31190238	2	0.086297
(3330,3330)(31190239,31190239)(31190239,31190240)	3_Celeg_TT	31190239	2	0.082596
(3331,3331)(31190240,31190240)(31190240,31190241)	3_Celeg_TT	31190240	2	0.082594
(3332,3332)(31190241,31190241)(31190241,31190242)	3_Celeg_TT	31190241	2	0.085790
(3333,3333)(31190242,31190242)(31190242,31190243)	3_Celeg_TT	31190242	2	0.085791
(3334,3334)(31190243,31190243)(31190243,31190244)	3_Celeg_TT	31190243	2	0.085747
(3335,3335)(31190244,31190244)(31190244,31190245)	3_Celeg_TT	31190244	2	0.082123
(3336,3336)(31190245,31190245)(31190245,31190246)	3_Celeg_TT	31190245	2	0.083198
(3337,3337)(31190246,31190246)(31190246,31190247)	3_Celeg_TT	31190246	2	0.085747
(3338,3338)(31190251,31190251)(31190251,31190252)	3_Celeg_TT	31190251	2	0.081416
(3339,3339)(31190252,31190252)(31190252,31190253)	3_Celeg_TT	31190252	2	0.082123
(3340,3340)(31190253,31190253)(31190253,31190254)	3_Celeg_TT	31190253	2	0.083197
(3341,3341)(31190254,31190254)(31190254,31190255)	3_Celeg_TT	31190254	2	0.083197
(3342,3342)(31190255,31190255)(31190255,31190256)	3_Celeg_TT	31190255	2	0.085747
(3343,3343)(31190256,31190256)(31190256,31190257)	3_Celeg_TT	31190256	2	0.087023
(3344,3344)(31190274,31190274)(31190274,31190275)	3_Celeg_TT	31190274	2	0.092827
(3345,3345)(31190275,31190275)(31190275,31190276)	3_Celeg_TT	31190275	2	0.091882
(3346,3346)(31190359,31190359)(31190359,31190360)	3_Celeg_TT	31190359	2	0.086816
(3347,3347)(31190360,31190360)(31190360,31190361)	3_Celeg_TT	31190360	2	0.087615
(3348,3348)(31190372,31190372)(31190372,31190373)	3_Celeg_TT	31190372	2	0.089903
(3349,3349)(31190373,31190373)(31190373,31190374)	3_Celeg_TT	31190373	2	0.085082
(3350,3350)(31190374,31190374)(31190374,31190375)	3_Celeg_TT	31190374	2	0.084726
(3351,3351)(31190375,31190375)(31190375,31190376)	3_Celeg_TT	31190375	2	0.079025
(3352,3352)(31190376,31190376)(31190376,31190377)	3_Celeg_TT	31190376	2	0.079896
(3353,3353)(31190377,31190377)(31190377,31190378)	3_Celeg_TT	31190377	2	0.083591
(3354,3354)(31190384,31190384)(31190384,31190385)	3_Celeg_TT	31190384	2	0.065660
(3355,3355)(31190385,31190385)(31190385,31190386)	3_Celeg_TT	31190385	2	0.066115
(3356,3356)(31190386,31190386)(31190386,31190387)	3_Celeg_TT	31190386	2	0.067607
(3357,3357)(31190387,31190387)(31190387,31190388)	3_Celeg_TT	31190387	2	0.069428
(3358,3358)(31190388,31190388)(31190388,31190389)	3_Celeg_TT	31190388	2	0.069428
(3359,3359)(31190389,31190389)(31190389,31190390)	3_Celeg_TT	31190389	2	0.069428
(3360,3360)(31190390,31190390)(31190390,31190391)	3_Celeg_TT	31190390	2	0.069436
(3361,3361)(31190391,31190391)(31190391,31190392)	3_Celeg_TT	31190391	2	0.066129
(3362,3362)(31190392,31190392)(31190392,31190393)	3_Celeg_TT	31190392	2	0.065275
(3363,3363)(31190393,31190393)(31190393,31190394)	3_Celeg_TT	31190393	2	0.064891
(3364,3364)(31190394,31190394)(31190394,31190395)	3_Celeg_TT	31190394	2	0.065323
(3365,3365)(31190395,31190395)(31190395,31190396)	3_Celeg_TT	31190395	2	0.091609
(3366,3366)(31190396,31190396)(31190396,31190397)	3_Celeg_TT	31190396	2	0.091609
(3367,3367)(31190406,31190406)(31190406,31190407)	3_Celeg_TT	31190406	2	0.231369
(3368,3368)(31190407,31190407)(31190407,31190408)	3_Celeg_TT	31190407	2	0.081171
(3369,3369)(31190408,31190408)(31190408,31190409)	3_Celeg_TT	31190408	2	0.054167
(3370,3370)(31190409,31190409)(31190409,31190410)	3_Celeg_TT	31190409	2	0.053240
(3371,3371)(31190410,31190410)(31190410,31190411)	3_Celeg_TT	31190410	2	0.047867
(3372,3372)(31190411,31190411)(31190411,31190412)	3_Celeg_TT	31190411	2	0.045794
(3373,3373)(31190412,31190412)(31190412,31190413)	3_Celeg_TT	31190412	2	0.045794
(3374,3374)(31190413,31190413)(31190413,31190414)	3_Celeg_TT	31190413	2	0.050211
(3375,3375)(31190414,31190414)(31190414,31190415)	3_Celeg_TT	31190414	2	0.045870
(3376,3376)(31190415,31190415)(31190415,31190416)	3_Celeg_TT	31190415	2	0.045287
(3377,3377)(31190416,31190416)(31190416,31190417)	3_Celeg_TT	31190416	2	0.046696
(3378,3378)(31190417,31190417)(31190417,31190418)	3_Celeg_TT	31190417	2	0.045357
(3379,3379)(31190418,31190418)(31190418,31190419)	3_Celeg_TT	31190418	2	0.045434
(3380,3380)(31190419,31190419)(31190419,31190420)	3_Celeg_TT	31190419	2	0.043825
(3381,3381)(31190420,31190420)(31190420,31190421)	3_Celeg_TT	31190420	2	0.057590
(3382,3382)(31190421,31190421)(31190421,31190422)	3_Celeg_TT	31190421	2	0.059267
(3383,3383)(31190422,31190422)(31190422,31190423)	3_Celeg_TT	31190422	2	0.045909
(3384,3384)(31190423,31190423)(31190423,31190424)	3_Celeg_TT	31190423	2	0.043518
(3385,3385)(31190424,31190424)(31190424,31190425)	3_Celeg_TT	31190424	2	0.040921
(3386,3386)(31190425,31190425)(31190425,31190426)	3_Celeg_TT	31190425	2	0.040536
(3387,3387)(31190426,31190426)(31190426,31190427)	3_Celeg_TT	31190426	2	0.040809
(3388,3388)(31190427,31190427)(31190427,31190428)	3_Celeg_TT	31190427	2	0.041948
(3389,3389)(31190428,31190428)(31190428,31190429)	3_Celeg_TT	31190428	2	0.040965
(3390,3390)(31190429,31190429)(31190429,31190430)	3_Celeg_TT	31190429	2	0.041144
(3391,3391)(31190430,31190430)(31190430,31190431)	3_Celeg_TT	31190430	2	0.045988
(3392,3392)(31190431,31190431)(31190431,31190432)	3_Celeg_TT	31190431	2	0.044887
(3393,3393)(31190432,31190432)(31190432,31190433)	3_Celeg_TT	31190432	2	0.044887
(3394,3394)(31190433,31190433)(31190433,31190434)	3_Celeg_TT	31190433	2	0.044887
(3395,3395)(31190434,31190434)(31190434,31190435)	3_Celeg_TT	31190434	2	0.046088
(3396,3396)(31190435,31190435)(31190435,31190436)	3_Celeg_TT	31190435	2	0.049578
(3397,3397)(31190436,31190436)(31190436,31190437)	3_Celeg_TT	31190436	2	0.043566
(3398,3398)(31190437,31190437)(31190437,31190438)	3_Celeg_TT	31190437	2	0.044389
(3399,3399)(31190438,31190438)(31190438,31190439)	3_Celeg_TT	31190438	2	0.043274
(3400,3400)(31190439,31190439)(31190439,31190440)	3_Celeg_TT	31190439	2	0.043178
(3401,3401)(31190440,31190440)(31190440,31190441)	3_Celeg_TT	31190440	2	0.047852
(3402,3402)(31190441,31190441)(31190441,31190442)	3_Celeg_TT	31190441	2	0.046878
(3403,3403)(31190442,31190442)(31190442,31190443)	3_Celeg_TT	31190442	2	0.043426
(3404,3404)(31190443,31190443)(31190443,31190444)	3_Celeg_TT	31190443	2	0.044438
(3405,3405)(31190444,31190444)(31190444,31190445)	3_Celeg_TT	31190444	2	0.043225
(3406,3406)(31190445,31190445)(31190445,31190446)	3_Celeg_TT	31190445	2	0.042549
(3407,3407)(31190446,31190446)(31190446,31190447)	3_Celeg_TT	31190446	2	0.049908
(3408,3408)(31190447,31190447)(31190447,31190448)	3_Celeg_TT	31190447	2	0.049654
(3409,3409)(31190448,31190448)(31190448,31190449)	3_Celeg_TT	31190448	2	0.046032
(3410,3410)(31190449,31190449)(31190449,31190450)	3_Celeg_TT	31190449	2	0.048555
(3411,3411)(31190450,31190450)(31190450,31190451)	3_Celeg_TT	31190450	2	0.049835
(3412,3412)(31190451,31190451)(31190451,31190452)	3_Celeg_TT	31190451	2	0.046015
(3413,3413)(31190452,31190452)(31190452,31190453)	3_Celeg_TT	31190452	2	0.043184
(3414,3414)(31190453,31190453)(31190453,31190454)	3_Celeg_TT	31190453	2	0.043076
(3415,3415)(31190454,31190454)(31190454,31190455)	3_Celeg_TT	31190454	2	0.044033
(3416,3416)(31190455,31190455)(31190455,31190456)	3_Celeg_TT	31190455	2	0.038476
(3417,3417)(31190456,31190456)(31190456,31190457)	3_Celeg_TT	31190456	2	0.039522
(3418,3418)(31190457,31190457)(31190457,31190458)	3_Celeg_TT	31190457	2	0.037860
(3419,3419)(31190458,31190458)(31190458,31190459)	3_Celeg_TT	31190458	2	0.044272
(3420,3420)(31190459,31190459)(31190459,31190460)	3_Celeg_TT	31190459	2	0.044870
(3421,3421)(31190460,31190460)(31190460,31190461)	3_Celeg_TT	31190460	2	0.047350
(3422,3422)(31190461,31190461)(31190461,31190462)	3_Celeg_TT	31190461	2	0.049377
(3423,3423)(31190462,31190462)(31190462,31190463)	3_Celeg_TT	31190462	2	0.043728
(3424,3424)(31190463,31190463)(31190463,31190464)	3_Celeg_TT	31190463	2	0.042680
(3425,3425)(31190464,31190464)(31190464,31190465)	3_Celeg_TT	31190464	2	0.044306
(3426,3426)(31190465,31190465)(31190465,31190466)	3_Celeg_TT	31190465	2	0.045605
(3427,3427)(31190466,31190466)(31190466,31190467)	3_Celeg_TT	31190466	2	0.053004
(3428,3428)(31190467,31190467)(31190467,31190468)	3_Celeg_TT	31190467	2	0.046797
(3429,3429)(31190468,31190468)(31190468,31190469)	3_Celeg_TT	31190468	2	0.046161
(3430,3430)(31190469,31190469)(31190469,31190470)	3_Celeg_TT	31190469	2	0.039987
(3431,3431)(31190470,31190470)(31190470,31190471)	3_Celeg_TT	31190470	2	0.045073
(3432,3432)(31190471,31190471)(31190471,31190472)	3_Celeg_TT	31190471	2	0.043285
(3433,3433)(31190472,31190472)(31190472,31190473)	3_Celeg_TT	31190472	2	0.038425
(3434,3434)(31190473,31190473)(31190473,31190474)	3_Celeg_TT	31190473	2	0.042534
(3435,3435)(31190474,31190474)(31190474,31190475)	3_Celeg_TT	31190474	2	0.038476
(3436,3436)(31190475,31190475)(31190475,31190476)	3_Celeg_TT	31190475	2	0.039061
(3437,3437)(31190476,31190476)(31190476,31190477)	3_Celeg_TT	31190476	2	0.039593
(3438,3438)(31190477,31190477)(31190477,31190478)	3_Celeg_TT	31190477	2	0.042679
(3439,3439)(31190478,31190478)(31190478,31190479)	3_Celeg_TT	31190478	2	0.040661
(3440,3440)(31190479,31190479)(31190479,31190480)	3_Celeg_TT	31190479	2	0.047266
(3441,3441)(31190480,31190480)(31190480,31190481)	3_Celeg_TT	31190480	2	0.048637
(3442,3442)(31190481,31190481)(31190481,31190482)	3_Celeg_TT	31190481	2	0.052224
(3443,3443)(31190482,31190482)(31190482,31190483)	3_Celeg_TT	31190482	2	0.046723
(3444,3444)(31190483,31190483)(31190483,31190484)	3_Celeg_TT	31190483	2	0.050865
(3445,3445)(31190484,31190484)(31190484,31190485)	3_Celeg_TT	31190484	2	0.043168
(3446,3446)(31190485,31190485)(31190485,31190486)	3_Celeg_TT	31190485	2	0.052393
(3447,3447)(31190486,31190486)(31190486,31190487)	3_Celeg_TT	31190486	2	0.051784
(3448,3448)(31190487,31190487)(31190487,31190488)	3_Celeg_TT	31190487	2	0.052576
(3449,3449)(31190488,31190488)(31190488,31190489)	3_Celeg_TT	31190488	2	0.047279
(3450,3450)(31190489,31190489)(31190489,31190490)	3_Celeg_TT	31190489	2	0.040033
(3451,3451)(31190490,31190490)(31190490,31190491)	3_Celeg_TT	31190490	2	0.048223
(3452,3452)(31190491,31190491)(31190491,31190492)	3_Celeg_TT	31190491	2	0.048820
(3453,3453)(31190492,31190492)(31190492,31190493)	3_Celeg_TT	31190492	2	0.048398
(3454,3454)(31190493,31190493)(31190493,31190494)	3_Celeg_TT	31190493	2	0.043813
(3455,3455)(31190494,31190494)(31190494,31190495)	3_Celeg_TT	31190494	2	0.045204
(3456,3456)(31190495,31190495)(31190495,31190496)	3_Celeg_TT	31190495	2	0.044592
(3457,3457)(31190496,31190496)(31190496,31190497)	3_Celeg_TT	31190496	2	0.039753
(3458,3458)(31190497,31190497)(31190497,31190498)	3_Celeg_TT	31190497	2	0.042952
(3459,3459)(31190498,31190498)(31190498,31190499)	3_Celeg_TT	31190498	2	0.037645
(3460,3460)(31190499,31190499)(31190499,31190500)	3_Celeg_TT	31190499	2	0.041883
(3461,3461)(31190500,31190500)(31190500,31190501)	3_Celeg_TT	31190500	2	0.039298
(3462,3462)(31190501,31190501)(31190501,31190502)	3_Celeg_TT	31190501	2	0.043341
(3463,3463)(31190502,31190502)(31190502,31190503)	3_Celeg_TT	31190502	2	0.052163
(3464,3464)(31190503,31190503)(31190503,31190504)	3_Celeg_TT	31190503	2	0.051841
(3465,3465)(31190504,31190504)(31190504,31190505)	3_Celeg_TT	31190504	2	0.053933
(3466,3466)(31190505,31190505)(31190505,31190506)	3_Celeg_TT	31190505	2	0.054321
(3467,3467)(31190506,31190506)(31190506,31190507)	3_Celeg_TT	31190506	2	0.053611
(3468,3468)(31190507,31190507)(31190507,31190508)	3_Celeg_TT	31190507	2	0.053318
(3469,3469)(31190508,31190508)(31190508,31190509)	3_Celeg_TT	31190508	2	0.053773
(3470,3470)(31190509,31190509)(31190509,31190510)	3_Celeg_TT	31190509	2	0.047331
(3471,3471)(31190510,31190510)(31190510,31190511)	3_Celeg_TT	31190510	2	0.046590
(3472,3472)(31190511,31190511)(31190511,31190512)	3_Celeg_TT	31190511	2	0.044520
(3473,3473)(31190512,31190512)(31190512,31190513)	3_Celeg_TT	31190512	2	0.045690
(3474,3474)(31190513,31190513)(31190513,31190514)	3_Celeg_TT	31190513	2	0.141976
(3475,3475)(31190514,31190514)(31190514,31190515)	3_Celeg_TT	31190514	2	0.045414
(3476,3476)(31190515,31190515)(31190515,31190516)	3_Celeg_TT	31190515	2	0.045369
(3477,3477)(31190516,31190516)(31190516,31190517)	3_Celeg_TT	31190516	2	0.045459
(3478,3478)(31190517,31190517)(31190517,31190518)	3_Celeg_TT	31190517	2	0.045766
(3479,3479)(31190518,31190518)(31190518,31190519)	3_Celeg_TT	31190518	2	0.045901
(3480,3480)(31190519,31190519)(31190519,31190520)	3_Celeg_TT	31190519	2	0.045744
(3481,3481)(31190520,31190520)(31190520,31190521)	3_Celeg_TT	31190520	2	0.044443
(3482,3482)(31190521,31190521)(31190521,31190522)	3_Celeg_TT	31190521	2	0.046641
(3483,3483)(31190522,31190522)(31190522,31190523)	3_Celeg_TT	31190522	2	0.046773
(3484,3484)(31190523,31190523)(31190523,31190524)	3_Celeg_TT	31190523	2	0.046840
(3485,3485)(31190524,31190524)(31190524,31190525)	3_Celeg_TT	31190524	2	0.046676
(3486,3486)(31190525,31190525)(31190525,31190526)	3_Celeg_TT	31190525	2	0.047697
(3487,3487)(31190526,31190526)(31190526,31190527)	3_Celeg_TT	31190526	2	0.057304
(3488,3488)(31190527,31190527)(31190527,31190528)	3_Celeg_TT	31190527	2	0.044156
(3489,3489)(31190528,31190528)(31190528,31190529)	3_Celeg_TT	31190528	2	0.044232
(3490,3490)(31190529,31190529)(31190529,31190530)	3_Celeg_TT	31190529	2	0.044202
(3491,3491)(31190530,31190530)(31190530,31190531)	3_Celeg_TT	31190530	2	0.044249
(3492,3492)(31190531,31190531)(31190531,31190532)	3_Celeg_TT	31190531	2	0.048954
(3493,3493)(31190532,31190532)(31190532,31190533)	3_Celeg_TT	31190532	2	0.058381
(3494,3494)(31190533,31190533)(31190533,31190534)	3_Celeg_TT	31190533	2	0.058485
(3495,3495)(31190534,31190534)(31190534,31190535)	3_Celeg_TT	31190534	2	0.058530
(3496,3496)(31190535,31190535)(31190535,31190536)	3_Celeg_TT	31190535	2	0.058950
(3497,3497)(31190536,31190536)(31190536,31190537)	3_Celeg_TT	31190536	2	0.047735
(3498,3498)(31190537,31190537)(31190537,31190538)	3_Celeg_TT	31190537	2	0.050550
(3499,3499)(31190538,31190538)(31190538,31190539)	3_Celeg_TT	31190538	2	0.048191
(3500,3500)(31190539,31190539)(31190539,31190540)	3_Celeg_TT	31190539	2	0.047919
(3501,3501)(31190540,31190540)(31190540,31190541)	3_Celeg_TT	31190540	2	0.057820
(3502,3502)(31190541,31190541)(31190541,31190542)	3_Celeg_TT	31190541	2	0.051091
(3503,3503)(31190542,31190542)(31190542,31190543)	3_Celeg_TT	31190542	2	0.051978
(3504,3504)(31190543,31190543)(31190543,31190544)	3_Celeg_TT	31190543	2	0.052153
(3505,3505)(31190544,31190544)(31190544,31190545)	3_Celeg_TT	31190544	2	0.056477
(3506,3506)(31190545,31190545)(31190545,31190546)	3_Celeg_TT	31190545	2	0.057118
(3507,3507)(31190546,31190546)(31190546,31190547)	3_Celeg_TT	31190546	2	0.060664
(3508,3508)(31190547,31190547)(31190547,31190548)	3_Celeg_TT	31190547	2	0.056028
(3509,3509)(31190548,31190548)(31190548,31190549)	3_Celeg_TT	31190548	2	0.056326
(3510,3510)(31190549,31190549)(31190549,31190550)	3_Celeg_TT	31190549	2	0.049041
(3511,3511)(31190550,31190550)(31190550,31190551)	3_Celeg_TT	31190550	2	0.049431
(3512,3512)(31190551,31190551)(31190551,31190552)	3_Celeg_TT	31190551	2	0.046680
(3513,3513)(31190552,31190552)(31190552,31190553)	3_Celeg_TT	31190552	2	0.046680
(3514,3514)(31190553,31190553)(31190553,31190554)	3_Celeg_TT	31190553	2	0.045274
(3515,3515)(31190554,31190554)(31190554,31190555)	3_Celeg_TT	31190554	2	0.051894
(3516,3516)(31190555,31190555)(31190555,31190556)	3_Celeg_TT	31190555	2	0.046778
(3517,3517)(31190556,31190556)(31190556,31190557)	3_Celeg_TT	31190556	2	0.046778
(3518,3518)(31190557,31190557)(31190557,31190558)	3_Celeg_TT	31190557	2	0.048690
(3519,3519)(31190558,31190558)(31190558,31190559)	3_Celeg_TT	31190558	2	0.044318
(3520,3520)(31190559,31190559)(31190559,31190560)	3_Celeg_TT	31190559	2	0.041270
(3521,3521)(31190560,31190560)(31190560,31190561)	3_Celeg_TT	31190560	2	0.042296
(3522,3522)(31190561,31190561)(31190561,31190562)	3_Celeg_TT	31190561	2	0.040477
(3523,3523)(31190562,31190562)(31190562,31190563)	3_Celeg_TT	31190562	2	0.041218
(3524,3524)(31190563,31190563)(31190563,31190564)	3_Celeg_TT	31190563	2	0.042135
(3525,3525)(31190564,31190564)(31190564,31190565)	3_Celeg_TT	31190564	2	0.040687
(3526,3526)(31190565,31190565)(31190565,31190566)	3_Celeg_TT	31190565	2	0.043681
(3527,3527)(31190566,31190566)(31190566,31190567)	3_Celeg_TT	31190566	2	0.044771
(3528,3528)(31190567,31190567)(31190567,31190568)	3_Celeg_TT	31190567	2	0.042654
(3529,3529)(31190568,31190568)(31190568,31190569)	3_Celeg_TT	31190568	2	0.042592
(3530,3530)(31190569,31190569)(31190569,31190570)	3_Celeg_TT	31190569	2	0.041206
(3531,3531)(31190570,31190570)(31190570,31190571)	3_Celeg_TT	31190570	2	0.042616
(3532,3532)(31190571,31190571)(31190571,31190572)	3_Celeg_TT	31190571	2	0.042247
(3533,3533)(31190572,31190572)(31190572,31190573)	3_Celeg_TT	31190572	2	0.046024
(3534,3534)(31190573,31190573)(31190573,31190574)	3_Celeg_TT	31190573	2	0.046665
(3535,3535)(31190574,31190574)(31190574,31190575)	3_Celeg_TT	31190574	2	0.042616
(3536,3536)(31190575,31190575)(31190575,31190576)	3_Celeg_TT	31190575	2	0.041243
(3537,3537)(31190576,31190576)(31190576,31190577)	3_Celeg_TT	31190576	2	0.042208
(3538,3538)(31190577,31190577)(31190577,31190578)	3_Celeg_TT	31190577	2	0.041905
(3539,3539)(31190578,31190578)(31190578,31190579)	3_Celeg_TT	31190578	2	0.045167
(3540,3540)(31190579,31190579)(31190579,31190580)	3_Celeg_TT	31190579	2	0.043808
(3541,3541)(31190580,31190580)(31190580,31190581)	3_Celeg_TT	31190580	2	0.049686
(3542,3542)(31190581,31190581)(31190581,31190582)	3_Celeg_TT	31190581	2	0.039671
(3543,3543)(31190582,31190582)(31190582,31190583)	3_Celeg_TT	31190582	2	0.041760
(3544,3544)(31190583,31190583)(31190583,31190584)	3_Celeg_TT	31190583	2	0.041422
(3545,3545)(31190584,31190584)(31190584,31190585)	3_Celeg_TT	31190584	2	0.042648
(3546,3546)(31190585,31190585)(31190585,31190586)	3_Celeg_TT	31190585	2	0.050870
(3547,3547)(31190586,31190586)(31190586,31190587)	3_Celeg_TT	31190586	2	0.050757
(3548,3548)(31190587,31190587)(31190587,31190588)	3_Celeg_TT	31190587	2	0.045145
(3549,3549)(31190588,31190588)(31190588,31190589)	3_Celeg_TT	31190588	2	0.050473
(3550,3550)(31190589,31190589)(31190589,31190590)	3_Celeg_TT	31190589	2	0.044678
(3551,3551)(31190590,31190590)(31190590,31190591)	3_Celeg_TT	31190590	2	0.047878
(3552,3552)(31190591,31190591)(31190591,31190592)	3_Celeg_TT	31190591	2	0.044209
(3553,3553)(31190592,31190592)(31190592,31190593)	3_Celeg_TT	31190592	2	0.080514
(3554,3554)(31190593,31190593)(31190593,31190594)	3_Celeg_TT	31190593	2	0.085483
(3555,3555)(31190594,31190594)(31190594,31190595)	3_Celeg_TT	31190594	2	0.077339
(3556,3556)(31190595,31190595)(31190595,31190596)	3_Celeg_TT	31190595	2	0.051500
(3557,3557)(31190596,31190596)(31190596,31190597)	3_Celeg_TT	31190596	2	0.051580
(3558,3558)(31190597,31190597)(31190597,31190598)	3_Celeg_TT	31190597	2	0.052069
(3559,3559)(31190598,31190598)(31190598,31190599)	3_Celeg_TT	31190598	2	0.046800
(3560,3560)(31190599,31190599)(31190599,31190600)	3_Celeg_TT	31190599	2	0.048010
(3561,3561)(31190600,31190600)(31190600,31190601)	3_Celeg_TT	31190600	2	0.051950
(3562,3562)(31190601,31190601)(31190601,31190602)	3_Celeg_TT	31190601	2	0.051804
(3563,3563)(31190602,31190602)(31190602,31190603)	3_Celeg_TT	31190602	2	0.047268
(3564,3564)(31190603,31190603)(31190603,31190604)	3_Celeg_TT	31190603	2	0.047267
(3565,3565)(31190604,31190604)(31190604,31190605)	3_Celeg_TT	31190604	2	0.046942
(3566,3566)(31190605,31190605)(31190605,31190606)	3_Celeg_TT	31190605	2	0.046429
