region	chr	midPos	Nsites
(7178,7178)(31191478,31191478)(31191478,31191479)	3_Celeg_TT	31191478	2	0.092293
(7179,7179)(31191479,31191479)(31191479,31191480)	3_Celeg_TT	31191479	2	0.092228
(7180,7180)(31191480,31191480)(31191480,31191481)	3_Celeg_TT	31191480	2	0.091874
(7181,7181)(31191481,31191481)(31191481,31191482)	3_Celeg_TT	31191481	2	0.089311
(7182,7182)(31191482,31191482)(31191482,31191483)	3_Celeg_TT	31191482	2	0.088935
(7183,7183)(31191483,31191483)(31191483,31191484)	3_Celeg_TT	31191483	2	0.091829
(7184,7184)(31191484,31191484)(31191484,31191485)	3_Celeg_TT	31191484	2	0.089352
(7185,7185)(31191485,31191485)(31191485,31191486)	3_Celeg_TT	31191485	2	0.090354
(7186,7186)(31191488,31191488)(31191488,31191489)	3_Celeg_TT	31191488	2	0.096923
(7187,7187)(31191489,31191489)(31191489,31191490)	3_Celeg_TT	31191489	2	0.091425
(7188,7188)(31191490,31191490)(31191490,31191491)	3_Celeg_TT	31191490	2	0.090384
(7189,7189)(31191491,31191491)(31191491,31191492)	3_Celeg_TT	31191491	2	0.089469
(7190,7190)(31191494,31191494)(31191494,31191495)	3_Celeg_TT	31191494	2	0.106986
(7191,7191)(31191495,31191495)(31191495,31191496)	3_Celeg_TT	31191495	2	0.107021
(7192,7192)(31191496,31191496)(31191496,31191497)	3_Celeg_TT	31191496	2	0.107069
(7193,7193)(31191499,31191499)(31191499,31191500)	3_Celeg_TT	31191499	2	0.091195
(7194,7194)(31191500,31191500)(31191500,31191501)	3_Celeg_TT	31191500	2	0.091651
(7195,7195)(31191501,31191501)(31191501,31191502)	3_Celeg_TT	31191501	2	0.084597
(7196,7196)(31191502,31191502)(31191502,31191503)	3_Celeg_TT	31191502	2	0.084984
(7197,7197)(31191503,31191503)(31191503,31191504)	3_Celeg_TT	31191503	2	0.084984
(7198,7198)(31191504,31191504)(31191504,31191505)	3_Celeg_TT	31191504	2	0.084984
(7199,7199)(31191505,31191505)(31191505,31191506)	3_Celeg_TT	31191505	2	0.085373
(7200,7200)(31191506,31191506)(31191506,31191507)	3_Celeg_TT	31191506	2	0.085258
(7201,7201)(31191507,31191507)(31191507,31191508)	3_Celeg_TT	31191507	2	0.085748
(7202,7202)(31191508,31191508)(31191508,31191509)	3_Celeg_TT	31191508	2	0.085303
(7203,7203)(31191509,31191509)(31191509,31191510)	3_Celeg_TT	31191509	2	0.084823
(7204,7204)(31191510,31191510)(31191510,31191511)	3_Celeg_TT	31191510	2	0.079505
(7205,7205)(31191511,31191511)(31191511,31191512)	3_Celeg_TT	31191511	2	0.079097
(7206,7206)(31191512,31191512)(31191512,31191513)	3_Celeg_TT	31191512	2	0.079505
(7207,7207)(31191513,31191513)(31191513,31191514)	3_Celeg_TT	31191513	2	0.090939
(7208,7208)(31191514,31191514)(31191514,31191515)	3_Celeg_TT	31191514	2	0.086463
(7209,7209)(31191515,31191515)(31191515,31191516)	3_Celeg_TT	31191515	2	0.107378
(7210,7210)(31191516,31191516)(31191516,31191517)	3_Celeg_TT	31191516	2	0.076441
(7211,7211)(31191517,31191517)(31191517,31191518)	3_Celeg_TT	31191517	2	0.076133
(7212,7212)(31191518,31191518)(31191518,31191519)	3_Celeg_TT	31191518	2	0.107577
(7213,7213)(31191519,31191519)(31191519,31191520)	3_Celeg_TT	31191519	2	0.082033
(7214,7214)(31191520,31191520)(31191520,31191521)	3_Celeg_TT	31191520	2	0.074573
(7215,7215)(31191521,31191521)(31191521,31191522)	3_Celeg_TT	31191521	2	0.071647
(7216,7216)(31191522,31191522)(31191522,31191523)	3_Celeg_TT	31191522	2	0.070846
(7217,7217)(31191523,31191523)(31191523,31191524)	3_Celeg_TT	31191523	2	0.070436
(7218,7218)(31191524,31191524)(31191524,31191525)	3_Celeg_TT	31191524	2	0.071133
(7219,7219)(31191525,31191525)(31191525,31191526)	3_Celeg_TT	31191525	2	0.069685
(7220,7220)(31191526,31191526)(31191526,31191527)	3_Celeg_TT	31191526	2	0.069855
(7221,7221)(31191527,31191527)(31191527,31191528)	3_Celeg_TT	31191527	2	0.069745
(7222,7222)(31191528,31191528)(31191528,31191529)	3_Celeg_TT	31191528	2	0.069738
(7223,7223)(31191529,31191529)(31191529,31191530)	3_Celeg_TT	31191529	2	0.070342
(7224,7224)(31191530,31191530)(31191530,31191531)	3_Celeg_TT	31191530	2	0.073204
(7225,7225)(31191531,31191531)(31191531,31191532)	3_Celeg_TT	31191531	2	0.073208
(7226,7226)(31191532,31191532)(31191532,31191533)	3_Celeg_TT	31191532	2	0.067654
(7227,7227)(31191533,31191533)(31191533,31191534)	3_Celeg_TT	31191533	2	0.067210
(7228,7228)(31191534,31191534)(31191534,31191535)	3_Celeg_TT	31191534	2	0.068775
(7229,7229)(31191535,31191535)(31191535,31191536)	3_Celeg_TT	31191535	2	0.067098
(7230,7230)(31191536,31191536)(31191536,31191537)	3_Celeg_TT	31191536	2	0.102952
(7231,7231)(31191537,31191537)(31191537,31191538)	3_Celeg_TT	31191537	2	0.102958
(7232,7232)(31191538,31191538)(31191538,31191539)	3_Celeg_TT	31191538	2	0.068928
(7233,7233)(31191539,31191539)(31191539,31191540)	3_Celeg_TT	31191539	2	0.068753
(7234,7234)(31191540,31191540)(31191540,31191541)	3_Celeg_TT	31191540	2	0.067333
(7235,7235)(31191541,31191541)(31191541,31191542)	3_Celeg_TT	31191541	2	0.067305
(7236,7236)(31191542,31191542)(31191542,31191543)	3_Celeg_TT	31191542	2	0.066963
(7237,7237)(31191543,31191543)(31191543,31191544)	3_Celeg_TT	31191543	2	0.072932
(7238,7238)(31191544,31191544)(31191544,31191545)	3_Celeg_TT	31191544	2	0.067291
(7239,7239)(31191545,31191545)(31191545,31191546)	3_Celeg_TT	31191545	2	0.066856
(7240,7240)(31191546,31191546)(31191546,31191547)	3_Celeg_TT	31191546	2	0.067311
(7241,7241)(31191547,31191547)(31191547,31191548)	3_Celeg_TT	31191547	2	0.067191
(7242,7242)(31191548,31191548)(31191548,31191549)	3_Celeg_TT	31191548	2	0.074929
(7243,7243)(31191549,31191549)(31191549,31191550)	3_Celeg_TT	31191549	2	0.067640
(7244,7244)(31191550,31191550)(31191550,31191551)	3_Celeg_TT	31191550	2	0.065599
(7245,7245)(31191551,31191551)(31191551,31191552)	3_Celeg_TT	31191551	2	0.063915
(7246,7246)(31191552,31191552)(31191552,31191553)	3_Celeg_TT	31191552	2	0.067255
(7247,7247)(31191553,31191553)(31191553,31191554)	3_Celeg_TT	31191553	2	0.060944
(7248,7248)(31191554,31191554)(31191554,31191555)	3_Celeg_TT	31191554	2	0.060714
(7249,7249)(31191555,31191555)(31191555,31191556)	3_Celeg_TT	31191555	2	0.064587
(7250,7250)(31191556,31191556)(31191556,31191557)	3_Celeg_TT	31191556	2	0.062814
(7251,7251)(31191557,31191557)(31191557,31191558)	3_Celeg_TT	31191557	2	0.064476
(7252,7252)(31191558,31191558)(31191558,31191559)	3_Celeg_TT	31191558	2	0.067530
(7253,7253)(31191559,31191559)(31191559,31191560)	3_Celeg_TT	31191559	2	0.064149
(7254,7254)(31191560,31191560)(31191560,31191561)	3_Celeg_TT	31191560	2	0.060923
(7255,7255)(31191561,31191561)(31191561,31191562)	3_Celeg_TT	31191561	2	0.060817
(7256,7256)(31191562,31191562)(31191562,31191563)	3_Celeg_TT	31191562	2	0.060921
(7257,7257)(31191563,31191563)(31191563,31191564)	3_Celeg_TT	31191563	2	0.054681
(7258,7258)(31191564,31191564)(31191564,31191565)	3_Celeg_TT	31191564	2	0.056279
(7259,7259)(31191565,31191565)(31191565,31191566)	3_Celeg_TT	31191565	2	0.050496
(7260,7260)(31191566,31191566)(31191566,31191567)	3_Celeg_TT	31191566	2	0.054539
(7261,7261)(31191567,31191567)(31191567,31191568)	3_Celeg_TT	31191567	2	0.077740
(7262,7262)(31191568,31191568)(31191568,31191569)	3_Celeg_TT	31191568	2	0.078011
(7263,7263)(31191569,31191569)(31191569,31191570)	3_Celeg_TT	31191569	2	0.079753
(7264,7264)(31191570,31191570)(31191570,31191571)	3_Celeg_TT	31191570	2	0.084094
(7265,7265)(31191571,31191571)(31191571,31191572)	3_Celeg_TT	31191571	2	0.086953
(7266,7266)(31191572,31191572)(31191572,31191573)	3_Celeg_TT	31191572	2	0.089130
(7267,7267)(31191573,31191573)(31191573,31191574)	3_Celeg_TT	31191573	2	0.079185
(7268,7268)(31191574,31191574)(31191574,31191575)	3_Celeg_TT	31191574	2	0.083640
(7269,7269)(31191575,31191575)(31191575,31191576)	3_Celeg_TT	31191575	2	0.056697
(7270,7270)(31191576,31191576)(31191576,31191577)	3_Celeg_TT	31191576	2	0.053782
(7271,7271)(31191577,31191577)(31191577,31191578)	3_Celeg_TT	31191577	2	0.050687
(7272,7272)(31191578,31191578)(31191578,31191579)	3_Celeg_TT	31191578	2	0.048815
(7273,7273)(31191579,31191579)(31191579,31191580)	3_Celeg_TT	31191579	2	0.052730
(7274,7274)(31191580,31191580)(31191580,31191581)	3_Celeg_TT	31191580	2	0.052294
(7275,7275)(31191581,31191581)(31191581,31191582)	3_Celeg_TT	31191581	2	0.046618
(7276,7276)(31191582,31191582)(31191582,31191583)	3_Celeg_TT	31191582	2	0.106044
(7277,7277)(31191583,31191583)(31191583,31191584)	3_Celeg_TT	31191583	2	0.077184
(7278,7278)(31191584,31191584)(31191584,31191585)	3_Celeg_TT	31191584	2	0.077222
(7279,7279)(31191585,31191585)(31191585,31191586)	3_Celeg_TT	31191585	2	0.077344
(7280,7280)(31191586,31191586)(31191586,31191587)	3_Celeg_TT	31191586	2	0.076712
(7281,7281)(31191587,31191587)(31191587,31191588)	3_Celeg_TT	31191587	2	0.077551
(7282,7282)(31191588,31191588)(31191588,31191589)	3_Celeg_TT	31191588	2	0.086092
(7283,7283)(31191589,31191589)(31191589,31191590)	3_Celeg_TT	31191589	2	0.081696
(7284,7284)(31191590,31191590)(31191590,31191591)	3_Celeg_TT	31191590	2	0.077423
(7285,7285)(31191591,31191591)(31191591,31191592)	3_Celeg_TT	31191591	2	0.074187
(7286,7286)(31191592,31191592)(31191592,31191593)	3_Celeg_TT	31191592	2	0.070011
(7287,7287)(31191593,31191593)(31191593,31191594)	3_Celeg_TT	31191593	2	0.075786
(7288,7288)(31191594,31191594)(31191594,31191595)	3_Celeg_TT	31191594	2	0.119479
(7289,7289)(31191595,31191595)(31191595,31191596)	3_Celeg_TT	31191595	2	0.075185
(7290,7290)(31191596,31191596)(31191596,31191597)	3_Celeg_TT	31191596	2	0.073621
(7291,7291)(31191597,31191597)(31191597,31191598)	3_Celeg_TT	31191597	2	0.077054
(7292,7292)(31191598,31191598)(31191598,31191599)	3_Celeg_TT	31191598	2	0.069342
(7293,7293)(31191599,31191599)(31191599,31191600)	3_Celeg_TT	31191599	2	0.043570
(7294,7294)(31191600,31191600)(31191600,31191601)	3_Celeg_TT	31191600	2	0.044358
(7295,7295)(31191601,31191601)(31191601,31191602)	3_Celeg_TT	31191601	2	0.048140
(7296,7296)(31191602,31191602)(31191602,31191603)	3_Celeg_TT	31191602	2	0.044826
(7297,7297)(31191603,31191603)(31191603,31191604)	3_Celeg_TT	31191603	2	0.045547
(7298,7298)(31191604,31191604)(31191604,31191605)	3_Celeg_TT	31191604	2	0.043246
(7299,7299)(31191605,31191605)(31191605,31191606)	3_Celeg_TT	31191605	2	0.042959
(7300,7300)(31191606,31191606)(31191606,31191607)	3_Celeg_TT	31191606	2	0.048244
(7301,7301)(31191607,31191607)(31191607,31191608)	3_Celeg_TT	31191607	2	0.045419
(7302,7302)(31191608,31191608)(31191608,31191609)	3_Celeg_TT	31191608	2	0.044302
(7303,7303)(31191609,31191609)(31191609,31191610)	3_Celeg_TT	31191609	2	0.044531
(7304,7304)(31191610,31191610)(31191610,31191611)	3_Celeg_TT	31191610	2	0.045946
(7305,7305)(31191611,31191611)(31191611,31191612)	3_Celeg_TT	31191611	2	0.046830
(7306,7306)(31191612,31191612)(31191612,31191613)	3_Celeg_TT	31191612	2	0.046552
(7307,7307)(31191613,31191613)(31191613,31191614)	3_Celeg_TT	31191613	2	0.048225
(7308,7308)(31191614,31191614)(31191614,31191615)	3_Celeg_TT	31191614	2	0.038256
(7309,7309)(31191615,31191615)(31191615,31191616)	3_Celeg_TT	31191615	2	0.040963
(7310,7310)(31191616,31191616)(31191616,31191617)	3_Celeg_TT	31191616	2	0.041733
(7311,7311)(31191617,31191617)(31191617,31191618)	3_Celeg_TT	31191617	2	0.046753
(7312,7312)(31191618,31191618)(31191618,31191619)	3_Celeg_TT	31191618	2	0.047915
(7313,7313)(31191619,31191619)(31191619,31191620)	3_Celeg_TT	31191619	2	0.047247
(7314,7314)(31191620,31191620)(31191620,31191621)	3_Celeg_TT	31191620	2	0.046598
(7315,7315)(31191621,31191621)(31191621,31191622)	3_Celeg_TT	31191621	2	0.044363
(7316,7316)(31191622,31191622)(31191622,31191623)	3_Celeg_TT	31191622	2	0.044363
(7317,7317)(31191623,31191623)(31191623,31191624)	3_Celeg_TT	31191623	2	0.043173
(7318,7318)(31191624,31191624)(31191624,31191625)	3_Celeg_TT	31191624	2	0.048236
(7319,7319)(31191625,31191625)(31191625,31191626)	3_Celeg_TT	31191625	2	0.048235
(7320,7320)(31191626,31191626)(31191626,31191627)	3_Celeg_TT	31191626	2	0.045356
(7321,7321)(31191627,31191627)(31191627,31191628)	3_Celeg_TT	31191627	2	0.080827
(7322,7322)(31191628,31191628)(31191628,31191629)	3_Celeg_TT	31191628	2	0.089494
(7323,7323)(31191629,31191629)(31191629,31191630)	3_Celeg_TT	31191629	2	0.044662
(7324,7324)(31191630,31191630)(31191630,31191631)	3_Celeg_TT	31191630	2	0.057965
(7325,7325)(31191631,31191631)(31191631,31191632)	3_Celeg_TT	31191631	2	0.054825
(7326,7326)(31191632,31191632)(31191632,31191633)	3_Celeg_TT	31191632	2	0.054099
(7327,7327)(31191633,31191633)(31191633,31191634)	3_Celeg_TT	31191633	2	0.047341
(7328,7328)(31191634,31191634)(31191634,31191635)	3_Celeg_TT	31191634	2	0.056237
(7329,7329)(31191635,31191635)(31191635,31191636)	3_Celeg_TT	31191635	2	0.062382
(7330,7330)(31191636,31191636)(31191636,31191637)	3_Celeg_TT	31191636	2	0.088135
(7331,7331)(31191637,31191637)(31191637,31191638)	3_Celeg_TT	31191637	2	0.093738
(7332,7332)(31191638,31191638)(31191638,31191639)	3_Celeg_TT	31191638	2	0.055193
(7333,7333)(31191639,31191639)(31191639,31191640)	3_Celeg_TT	31191639	2	0.060173
(7334,7334)(31191640,31191640)(31191640,31191641)	3_Celeg_TT	31191640	2	0.056464
(7335,7335)(31191641,31191641)(31191641,31191642)	3_Celeg_TT	31191641	2	0.059112
(7336,7336)(31191642,31191642)(31191642,31191643)	3_Celeg_TT	31191642	2	0.055305
(7337,7337)(31191643,31191643)(31191643,31191644)	3_Celeg_TT	31191643	2	0.056737
(7338,7338)(31191644,31191644)(31191644,31191645)	3_Celeg_TT	31191644	2	0.055210
(7339,7339)(31191645,31191645)(31191645,31191646)	3_Celeg_TT	31191645	2	0.056923
(7340,7340)(31191646,31191646)(31191646,31191647)	3_Celeg_TT	31191646	2	0.056861
(7341,7341)(31191647,31191647)(31191647,31191648)	3_Celeg_TT	31191647	2	0.067537
(7342,7342)(31191648,31191648)(31191648,31191649)	3_Celeg_TT	31191648	2	0.073584
(7343,7343)(31191649,31191649)(31191649,31191650)	3_Celeg_TT	31191649	2	0.068920
(7344,7344)(31191650,31191650)(31191650,31191651)	3_Celeg_TT	31191650	2	0.072359
(7345,7345)(31191651,31191651)(31191651,31191652)	3_Celeg_TT	31191651	2	0.063724
(7346,7346)(31191652,31191652)(31191652,31191653)	3_Celeg_TT	31191652	2	0.062454
(7347,7347)(31191653,31191653)(31191653,31191654)	3_Celeg_TT	31191653	2	0.065940
(7348,7348)(31191654,31191654)(31191654,31191655)	3_Celeg_TT	31191654	2	0.065041
(7349,7349)(31191655,31191655)(31191655,31191656)	3_Celeg_TT	31191655	2	0.068188
(7350,7350)(31191656,31191656)(31191656,31191657)	3_Celeg_TT	31191656	2	0.071749
(7351,7351)(31191657,31191657)(31191657,31191658)	3_Celeg_TT	31191657	2	0.070168
(7352,7352)(31191658,31191658)(31191658,31191659)	3_Celeg_TT	31191658	2	0.071751
(7353,7353)(31191659,31191659)(31191659,31191660)	3_Celeg_TT	31191659	2	0.065385
(7354,7354)(31191660,31191660)(31191660,31191661)	3_Celeg_TT	31191660	2	0.063096
(7355,7355)(31191661,31191661)(31191661,31191662)	3_Celeg_TT	31191661	2	0.063996
(7356,7356)(31191662,31191662)(31191662,31191663)	3_Celeg_TT	31191662	2	0.069394
(7357,7357)(31191663,31191663)(31191663,31191664)	3_Celeg_TT	31191663	2	0.066851
(7358,7358)(31191664,31191664)(31191664,31191665)	3_Celeg_TT	31191664	2	0.066572
(7359,7359)(31191665,31191665)(31191665,31191666)	3_Celeg_TT	31191665	2	0.060020
(7360,7360)(31191666,31191666)(31191666,31191667)	3_Celeg_TT	31191666	2	0.069478
(7361,7361)(31191667,31191667)(31191667,31191668)	3_Celeg_TT	31191667	2	0.066560
(7362,7362)(31191668,31191668)(31191668,31191669)	3_Celeg_TT	31191668	2	0.071117
(7363,7363)(31191669,31191669)(31191669,31191670)	3_Celeg_TT	31191669	2	0.067342
(7364,7364)(31191670,31191670)(31191670,31191671)	3_Celeg_TT	31191670	2	0.068269
(7365,7365)(31191671,31191671)(31191671,31191672)	3_Celeg_TT	31191671	2	0.071006
(7366,7366)(31191672,31191672)(31191672,31191673)	3_Celeg_TT	31191672	2	0.075456
(7367,7367)(31191673,31191673)(31191673,31191674)	3_Celeg_TT	31191673	2	0.075406
(7368,7368)(31191674,31191674)(31191674,31191675)	3_Celeg_TT	31191674	2	0.094829
(7369,7369)(31191675,31191675)(31191675,31191676)	3_Celeg_TT	31191675	2	0.101539
(7370,7370)(31191676,31191676)(31191676,31191677)	3_Celeg_TT	31191676	2	0.076005
(7371,7371)(31191679,31191679)(31191679,31191680)	3_Celeg_TT	31191679	2	0.077177
(7372,7372)(31191680,31191680)(31191680,31191681)	3_Celeg_TT	31191680	2	0.075787
(7373,7373)(31191681,31191681)(31191681,31191682)	3_Celeg_TT	31191681	2	0.077003
(7374,7374)(31191682,31191682)(31191682,31191683)	3_Celeg_TT	31191682	2	0.077546
(7375,7375)(31191683,31191683)(31191683,31191684)	3_Celeg_TT	31191683	2	0.076058
(7376,7376)(31191684,31191684)(31191684,31191685)	3_Celeg_TT	31191684	2	0.075244
(7377,7377)(31191685,31191685)(31191685,31191686)	3_Celeg_TT	31191685	2	0.072659
(7378,7378)(31191686,31191686)(31191686,31191687)	3_Celeg_TT	31191686	2	0.072836
(7379,7379)(31191687,31191687)(31191687,31191688)	3_Celeg_TT	31191687	2	0.097842
(7380,7380)(31191691,31191691)(31191691,31191692)	3_Celeg_TT	31191691	2	0.107527
(7381,7381)(31191692,31191692)(31191692,31191693)	3_Celeg_TT	31191692	2	0.107613
(7382,7382)(31191693,31191693)(31191693,31191694)	3_Celeg_TT	31191693	2	0.110477
(7383,7383)(31191694,31191694)(31191694,31191695)	3_Celeg_TT	31191694	2	0.080678
(7384,7384)(31191695,31191695)(31191695,31191696)	3_Celeg_TT	31191695	2	0.080691
(7385,7385)(31191696,31191696)(31191696,31191697)	3_Celeg_TT	31191696	2	0.073353
(7386,7386)(31191697,31191697)(31191697,31191698)	3_Celeg_TT	31191697	2	0.072804
(7387,7387)(31191698,31191698)(31191698,31191699)	3_Celeg_TT	31191698	2	0.074154
(7388,7388)(31191699,31191699)(31191699,31191700)	3_Celeg_TT	31191699	2	0.076145
(7389,7389)(31191700,31191700)(31191700,31191701)	3_Celeg_TT	31191700	2	0.075695
(7390,7390)(31191701,31191701)(31191701,31191702)	3_Celeg_TT	31191701	2	0.072585
(7391,7391)(31191702,31191702)(31191702,31191703)	3_Celeg_TT	31191702	2	0.073025
(7392,7392)(31191703,31191703)(31191703,31191704)	3_Celeg_TT	31191703	2	0.072694
(7393,7393)(31191704,31191704)(31191704,31191705)	3_Celeg_TT	31191704	2	0.072222
(7394,7394)(31191705,31191705)(31191705,31191706)	3_Celeg_TT	31191705	2	0.076630
(7395,7395)(31191706,31191706)(31191706,31191707)	3_Celeg_TT	31191706	2	0.073445
(7396,7396)(31191707,31191707)(31191707,31191708)	3_Celeg_TT	31191707	2	0.075467
(7397,7397)(31191708,31191708)(31191708,31191709)	3_Celeg_TT	31191708	2	0.073850
(7398,7398)(31191709,31191709)(31191709,31191710)	3_Celeg_TT	31191709	2	0.077806
(7399,7399)(31191710,31191710)(31191710,31191711)	3_Celeg_TT	31191710	2	0.074906
(7400,7400)(31191711,31191711)(31191711,31191712)	3_Celeg_TT	31191711	2	0.073313
(7401,7401)(31191712,31191712)(31191712,31191713)	3_Celeg_TT	31191712	2	0.109844
(7402,7402)(31191716,31191716)(31191716,31191717)	3_Celeg_TT	31191716	2	0.079441
(7403,7403)(31191717,31191717)(31191717,31191718)	3_Celeg_TT	31191717	2	0.079639
(7404,7404)(31191718,31191718)(31191718,31191719)	3_Celeg_TT	31191718	2	0.083858
(7405,7405)(31191719,31191719)(31191719,31191720)	3_Celeg_TT	31191719	2	0.081931
(7406,7406)(31191720,31191720)(31191720,31191721)	3_Celeg_TT	31191720	2	0.085023
(7407,7407)(31191721,31191721)(31191721,31191722)	3_Celeg_TT	31191721	2	0.081523
(7408,7408)(31191722,31191722)(31191722,31191723)	3_Celeg_TT	31191722	2	0.079071
(7409,7409)(31191724,31191724)(31191724,31191725)	3_Celeg_TT	31191724	2	0.082607
(7410,7410)(31191725,31191725)(31191725,31191726)	3_Celeg_TT	31191725	2	0.085783
(7411,7411)(31191726,31191726)(31191726,31191727)	3_Celeg_TT	31191726	2	0.076856
(7412,7412)(31191727,31191727)(31191727,31191728)	3_Celeg_TT	31191727	2	0.088252
(7413,7413)(31191728,31191728)(31191728,31191729)	3_Celeg_TT	31191728	2	0.113206
(7414,7414)(31191729,31191729)(31191729,31191730)	3_Celeg_TT	31191729	2	0.113050
(7415,7415)(31191730,31191730)(31191730,31191731)	3_Celeg_TT	31191730	2	0.113221
(7416,7416)(31191731,31191731)(31191731,31191732)	3_Celeg_TT	31191731	2	0.085130
(7417,7417)(31191732,31191732)(31191732,31191733)	3_Celeg_TT	31191732	2	0.085102
(7418,7418)(31191733,31191733)(31191733,31191734)	3_Celeg_TT	31191733	2	0.086461
(7419,7419)(31191734,31191734)(31191734,31191735)	3_Celeg_TT	31191734	2	0.085015
(7420,7420)(31191735,31191735)(31191735,31191736)	3_Celeg_TT	31191735	2	0.076334
(7421,7421)(31191736,31191736)(31191736,31191737)	3_Celeg_TT	31191736	2	0.076559
(7422,7422)(31191737,31191737)(31191737,31191738)	3_Celeg_TT	31191737	2	0.080263
(7423,7423)(31191738,31191738)(31191738,31191739)	3_Celeg_TT	31191738	2	0.078285
(7424,7424)(31191739,31191739)(31191739,31191740)	3_Celeg_TT	31191739	2	0.093671
(7425,7425)(31191743,31191743)(31191743,31191744)	3_Celeg_TT	31191743	2	0.076566
(7426,7426)(31191744,31191744)(31191744,31191745)	3_Celeg_TT	31191744	2	0.082303
(7427,7427)(31191745,31191745)(31191745,31191746)	3_Celeg_TT	31191745	2	0.076604
(7428,7428)(31191746,31191746)(31191746,31191747)	3_Celeg_TT	31191746	2	0.109946
(7429,7429)(31191748,31191748)(31191748,31191749)	3_Celeg_TT	31191748	2	0.076099
(7430,7430)(31191749,31191749)(31191749,31191750)	3_Celeg_TT	31191749	2	0.083453
(7431,7431)(31191750,31191750)(31191750,31191751)	3_Celeg_TT	31191750	2	0.083821
(7432,7432)(31191751,31191751)(31191751,31191752)	3_Celeg_TT	31191751	2	0.080712
(7433,7433)(31191757,31191757)(31191757,31191758)	3_Celeg_TT	31191757	2	0.083360
(7434,7434)(31191758,31191758)(31191758,31191759)	3_Celeg_TT	31191758	2	0.074070
(7435,7435)(31191759,31191759)(31191759,31191760)	3_Celeg_TT	31191759	2	0.068126
(7436,7436)(31191760,31191760)(31191760,31191761)	3_Celeg_TT	31191760	2	0.068580
(7437,7437)(31191761,31191761)(31191761,31191762)	3_Celeg_TT	31191761	2	0.074576
(7438,7438)(31191762,31191762)(31191762,31191763)	3_Celeg_TT	31191762	2	0.065601
(7439,7439)(31191763,31191763)(31191763,31191764)	3_Celeg_TT	31191763	2	0.063940
(7440,7440)(31191764,31191764)(31191764,31191765)	3_Celeg_TT	31191764	2	0.069021
(7441,7441)(31191765,31191765)(31191765,31191766)	3_Celeg_TT	31191765	2	0.066100
(7442,7442)(31191766,31191766)(31191766,31191767)	3_Celeg_TT	31191766	2	0.077677
(7443,7443)(31191767,31191767)(31191767,31191768)	3_Celeg_TT	31191767	2	0.065902
(7444,7444)(31191768,31191768)(31191768,31191769)	3_Celeg_TT	31191768	2	0.074863
(7445,7445)(31191769,31191769)(31191769,31191770)	3_Celeg_TT	31191769	2	0.070009
(7446,7446)(31191770,31191770)(31191770,31191771)	3_Celeg_TT	31191770	2	0.071595
(7447,7447)(31191771,31191771)(31191771,31191772)	3_Celeg_TT	31191771	2	0.071765
(7448,7448)(31191772,31191772)(31191772,31191773)	3_Celeg_TT	31191772	2	0.074592
(7449,7449)(31191773,31191773)(31191773,31191774)	3_Celeg_TT	31191773	2	0.071794
(7450,7450)(31191774,31191774)(31191774,31191775)	3_Celeg_TT	31191774	2	0.068503
(7451,7451)(31191775,31191775)(31191775,31191776)	3_Celeg_TT	31191775	2	0.068846
(7452,7452)(31191776,31191776)(31191776,31191777)	3_Celeg_TT	31191776	2	0.068225
(7453,7453)(31191777,31191777)(31191777,31191778)	3_Celeg_TT	31191777	2	0.074290
(7454,7454)(31191778,31191778)(31191778,31191779)	3_Celeg_TT	31191778	2	0.069990
(7455,7455)(31191779,31191779)(31191779,31191780)	3_Celeg_TT	31191779	2	0.078848
(7456,7456)(31191780,31191780)(31191780,31191781)	3_Celeg_TT	31191780	2	0.070054
(7457,7457)(31191781,31191781)(31191781,31191782)	3_Celeg_TT	31191781	2	0.070055
(7458,7458)(31191782,31191782)(31191782,31191783)	3_Celeg_TT	31191782	2	0.068055
(7459,7459)(31191783,31191783)(31191783,31191784)	3_Celeg_TT	31191783	2	0.077845
(7460,7460)(31191784,31191784)(31191784,31191785)	3_Celeg_TT	31191784	2	0.075206
(7461,7461)(31191785,31191785)(31191785,31191786)	3_Celeg_TT	31191785	2	0.075137
(7462,7462)(31191786,31191786)(31191786,31191787)	3_Celeg_TT	31191786	2	0.075137
(7463,7463)(31191787,31191787)(31191787,31191788)	3_Celeg_TT	31191787	2	0.077512
(7464,7464)(31191788,31191788)(31191788,31191789)	3_Celeg_TT	31191788	2	0.073655
(7465,7465)(31191789,31191789)(31191789,31191790)	3_Celeg_TT	31191789	2	0.075631
(7466,7466)(31191790,31191790)(31191790,31191791)	3_Celeg_TT	31191790	2	0.077187
(7467,7467)(31191791,31191791)(31191791,31191792)	3_Celeg_TT	31191791	2	0.076017
(7468,7468)(31191792,31191792)(31191792,31191793)	3_Celeg_TT	31191792	2	0.076966
(7469,7469)(31191793,31191793)(31191793,31191794)	3_Celeg_TT	31191793	2	0.080233
(7470,7470)(31191794,31191794)(31191794,31191795)	3_Celeg_TT	31191794	2	0.086095
(7471,7471)(31191795,31191795)(31191795,31191796)	3_Celeg_TT	31191795	2	0.080301
(7472,7472)(31191796,31191796)(31191796,31191797)	3_Celeg_TT	31191796	2	0.072914
(7473,7473)(31191797,31191797)(31191797,31191798)	3_Celeg_TT	31191797	2	0.072858
(7474,7474)(31191798,31191798)(31191798,31191799)	3_Celeg_TT	31191798	2	0.074874
